visit_id,customer_id,customer_name,age,phone,date,arrival_time,food_ordered,taste_rating,price_rating,avg_rating,how_many_with_him
V04204,C0462,Harsh Singh,54,9030310858,2026-01-02,2026-01-02 17:32:00,Momos,4,3,3.5,3
V04205,C0049,Pooja Gupta,26,9424790609,2026-01-02,2026-01-02 18:20:00,Vegetable Chowmein,5,4,4.5,2
V04206,C0223,Tarun Singh,49,9660025462,2026-01-02,2026-01-02 18:33:00,French Fries,5,2,3.5,2
V04207,C0153,Raj Yadav,40,9658861576,2026-01-02,2026-01-02 21:22:00,Margherita Pizza,4,1,2.5,1
V04208,C0127,Raj Verma,22,9188528888,2026-01-02,2026-01-02 18:04:00,Caesar Salad,5,1,3.0,5
V04209,C0015,Tarun Mehta,61,9849695800,2026-01-02,2026-01-02 14:40:00,Margherita Pizza,2,5,3.5,4
V04210,C0068,Raj Saini,61,9400361015,2026-01-02,2026-01-02 19:20:00,Paneer Roll,2,5,3.5,3
V04211,C0179,Ritika Yadav,55,9195647824,2026-01-02,2026-01-02 14:56:00,Mixed Fruit Juice,5,1,3.0,3
V04212,C0171,Tanya Mittal,54,9186656354,2026-01-02,2026-01-02 17:39:00,Veg Biryani,3,2,2.5,1
V04213,C0497,Alisha Gupta,20,9822508522,2026-01-02,2026-01-02 21:41:00,Mocktails,3,3,3.0,3
V04214,C0060,Amit Sharma,20,9950233229,2026-01-02,2026-01-02 14:40:00,Veg Biryani,2,5,3.5,3
V04215,C0234,Hemant Mittal,27,9394847560,2026-01-02,2026-01-02 14:48:00,Pepperoni Pizza,3,4,3.5,3
V04216,C0012,Rohan Singh,61,9425227837,2026-01-02,2026-01-02 21:01:00,Chocolate Shake,5,2,3.5,1
V04217,C0174,Pallavi Khan,45,9614312793,2026-01-02,2026-01-02 20:11:00,Chicken Roll,3,4,3.5,2
V04218,C0194,Karan Yadav,65,9759550609,2026-01-02,2026-01-02 14:32:00,Chicken Biryani,3,4,3.5,2
V04219,C0233,Tarun Yadav,44,9622613055,2026-01-02,2026-01-02 11:00:00,Chicken Biryani,3,1,2.0,1
V04220,C0040,Sunny Mehta,18,9205608592,2026-01-02,2026-01-02 17:26:00,French Fries,4,5,4.5,5
V04221,C0163,Kritika Yadav,65,9819463082,2026-01-02,2026-01-02 12:58:00,Pasta Alfredo,5,4,4.5,2
V04222,C0018,Amit Yadav,63,9962457073,2026-01-02,2026-01-02 18:59:00,Momos,1,5,3.0,1
V04223,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 20:23:00,Chicken Roll,1,2,1.5,1
V04224,C0128,Alisha Mittal,57,9665227054,2026-01-02,2026-01-02 17:03:00,Margherita Pizza,1,2,1.5,1
V04225,C0246,Hemant Varshney,37,9179076460,2026-01-02,2026-01-02 11:28:00,Pepperoni Pizza,5,3,4.0,1
V04226,C0083,Harsh Bansal,38,9077208472,2026-01-02,2026-01-02 11:28:00,Mocktails,4,3,3.5,1
V04227,C0114,Karan Patel,41,9393516482,2026-01-02,2026-01-02 18:58:00,Vegetable Chowmein,1,1,1.0,2
V04228,C0087,Karan Agarwal,52,9432300818,2026-01-02,2026-01-02 12:19:00,Cold Coffee,5,4,4.5,1
V04229,C0123,Nitin Agarwal,43,9654597351,2026-01-02,2026-01-02 11:36:00,Veg Biryani,4,5,4.5,4
V04230,C0101,Mohit Patel,50,9601594006,2026-01-02,2026-01-02 19:24:00,Vegetable Chowmein,3,3,3.0,2
V04231,C0114,Karan Patel,41,9393516482,2026-01-02,2026-01-02 13:57:00,Vegetable Chowmein,3,2,2.5,3
V04232,C0211,Komal Bansal,63,9324410796,2026-01-02,2026-01-02 19:31:00,Spring Rolls,3,5,4.0,1
V04233,C0341,Vikram Mehta,49,9854425109,2026-01-02,2026-01-02 14:19:00,Vegetable Chowmein,5,4,4.5,1
V04234,C0192,Kritika Patel,54,9998656545,2026-01-02,2026-01-02 17:08:00,Chicken Burger,3,2,2.5,3
V04235,C0095,Yogesh Sharma,65,9901997308,2026-01-02,2026-01-02 17:55:00,Chicken Burger,4,2,3.0,1
V04236,C0177,Anu Tyagi,28,9714280738,2026-01-02,2026-01-02 13:51:00,Veg Biryani,1,4,2.5,1
V04237,C0103,Meera Patel,30,9578858604,2026-01-02,2026-01-02 14:02:00,French Fries,4,5,4.5,2
V04238,C0066,Shruti Agarwal,47,9315012524,2026-01-02,2026-01-02 17:52:00,Soft Drinks,2,3,2.5,1
V04239,C0225,Nikhil Yadav,58,9202003054,2026-01-02,2026-01-02 13:50:00,Chicken Burger,3,1,2.0,2
V04240,C0403,Manish Sharma,53,9678423030,2026-01-02,2026-01-02 13:39:00,Veg Burger,3,1,2.0,1
V04241,C0061,Rohan Varshney,60,9830803108,2026-01-02,2026-01-02 21:03:00,Spring Rolls,1,5,3.0,2
V04242,C0140,Sakshi Gupta,37,9439140894,2026-01-02,2026-01-02 19:05:00,Paneer Roll,4,5,4.5,2
V04243,C0139,Pooja Tyagi,55,9849404998,2026-01-02,2026-01-02 20:55:00,French Fries,3,2,2.5,1
V04244,C0052,Nikhil Mittal,42,9793253544,2026-01-02,2026-01-02 12:21:00,Veg Biryani,3,3,3.0,2
V04245,C0207,Harsh Agarwal,60,9657181259,2026-01-02,2026-01-02 19:57:00,Pasta Alfredo,5,1,3.0,2
V04246,C0155,Yogesh Mittal,61,9967239668,2026-01-02,2026-01-02 13:24:00,Margherita Pizza,2,2,2.0,3
V04247,C0220,Simran Varshney,27,9686656143,2026-01-02,2026-01-02 17:22:00,Caesar Salad,4,4,4.0,1
V04248,C0014,Pallavi Tyagi,46,9424653348,2026-01-02,2026-01-02 14:00:00,Chicken Burger,3,1,2.0,2
V04249,C0231,Hemant Verma,19,9377800442,2026-01-02,2026-01-02 18:52:00,Chicken Burger,5,2,3.5,3
V04250,C0222,Amit Singh,37,9883554031,2026-01-02,2026-01-02 11:07:00,Veg Burger,1,4,2.5,1
V04251,C0012,Rohan Singh,61,9425227837,2026-01-02,2026-01-02 20:41:00,Chocolate Shake,3,3,3.0,1
V04252,C0180,Ritika Mittal,46,9409972550,2026-01-02,2026-01-02 12:37:00,Cold Coffee,5,5,5.0,2
V04253,C0175,Sakshi Sharma,35,9544200071,2026-01-02,2026-01-02 19:25:00,Vegetable Chowmein,4,1,2.5,2
V04254,C0103,Meera Patel,30,9578858604,2026-01-02,2026-01-02 11:43:00,French Fries,5,1,3.0,1
V04255,C0158,Pallavi Agarwal,59,9749963956,2026-01-02,2026-01-02 19:50:00,Veg Biryani,2,3,2.5,1
V04256,C0463,Raj Patel,32,9446032955,2026-01-02,2026-01-02 11:38:00,Paneer Roll,5,2,3.5,2
V04257,C0484,Kavita Bansal,45,9547948441,2026-01-02,2026-01-02 20:21:00,Margherita Pizza,3,1,2.0,1
V04258,C0012,Rohan Singh,61,9425227837,2026-01-02,2026-01-02 12:54:00,Chocolate Shake,3,1,2.0,3
V04259,C0445,Simran Saini,32,9253017060,2026-01-02,2026-01-02 17:29:00,Chocolate Shake,1,3,2.0,1
V04260,C0051,Sonam Verma,46,9372278958,2026-01-02,2026-01-02 13:50:00,Caesar Salad,1,1,1.0,2
V04261,C0141,Jatin Yadav,32,9331213670,2026-01-02,2026-01-02 12:32:00,Chocolate Shake,1,5,3.0,2
V04262,C0006,Jatin Singh,53,9822659936,2026-01-02,2026-01-02 13:53:00,Vegetable Chowmein,2,1,1.5,2
V04263,C0103,Meera Patel,30,9578858604,2026-01-02,2026-01-02 12:28:00,French Fries,2,1,1.5,1
V04264,C0218,Anu Saini,53,9743913229,2026-01-02,2026-01-02 13:34:00,Pepperoni Pizza,5,2,3.5,3
V04265,C0157,Yogesh Gupta,33,9817196451,2026-01-02,2026-01-02 20:05:00,Cold Coffee,3,1,2.0,1
V04266,C0208,Karan Bansal,64,9463507598,2026-01-02,2026-01-02 19:12:00,Mixed Fruit Juice,2,4,3.0,3
V04267,C0281,Sunny Saini,36,9375875988,2026-01-02,2026-01-02 18:35:00,Mocktails,3,5,4.0,4
V04268,C0197,Shruti Varshney,17,9264450829,2026-01-02,2026-01-02 14:22:00,Pasta Alfredo,3,1,2.0,3
V04269,C0218,Anu Saini,53,9743913229,2026-01-02,2026-01-02 12:51:00,Chicken Burger,3,4,3.5,5
V04270,C0086,Divya Tyagi,38,9537163196,2026-01-02,2026-01-02 14:28:00,Spring Rolls,4,1,2.5,1
V04271,C0106,Karan Mittal,52,9332783665,2026-01-02,2026-01-02 12:37:00,Cold Coffee,5,5,5.0,1
V04272,C0019,Anil Varshney,58,9607861361,2026-01-02,2026-01-02 13:22:00,Cold Coffee,4,5,4.5,3
V04273,C0166,Suresh Gupta,35,9106111063,2026-01-02,2026-01-02 13:20:00,Chicken Biryani,5,1,3.0,3
V04274,C0470,Raj Verma,54,9369286558,2026-01-02,2026-01-02 11:43:00,Soft Drinks,4,5,4.5,4
V04275,C0127,Raj Verma,22,9188528888,2026-01-02,2026-01-02 17:25:00,Caesar Salad,5,4,4.5,3
V04276,C0016,Anil Khan,22,9741615779,2026-01-02,2026-01-02 21:14:00,Pasta Alfredo,2,3,2.5,1
V04277,C0232,Tanya Singh,45,9295353529,2026-01-02,2026-01-02 18:17:00,Chicken Burger,4,4,4.0,2
V04278,C0050,Hemant Chauhan,17,9459766221,2026-01-02,2026-01-02 20:50:00,Soft Drinks,5,2,3.5,1
V04279,C0091,Divya Saini,27,9522555578,2026-01-02,2026-01-02 13:00:00,Momos,5,4,4.5,2
V04280,C0337,Arjun Chauhan,64,9744210269,2026-01-02,2026-01-02 11:42:00,Soft Drinks,1,2,1.5,2
V04281,C0149,Jatin Sharma,19,9887011820,2026-01-02,2026-01-02 18:32:00,Pasta Alfredo,4,5,4.5,2
V04282,C0080,Raj Yadav,23,9443588056,2026-01-02,2026-01-02 19:01:00,Veg Biryani,5,3,4.0,4
V04283,C0018,Amit Yadav,63,9962457073,2026-01-02,2026-01-02 20:56:00,Momos,5,5,5.0,1
V04284,C0073,Suresh Verma,27,9427171317,2026-01-02,2026-01-02 14:19:00,Chicken Burger,2,4,3.0,1
V04285,C0232,Tanya Singh,45,9295353529,2026-01-02,2026-01-02 21:06:00,Chicken Burger,5,5,5.0,2
V04286,C0069,Sonam Bansal,53,9185209208,2026-01-02,2026-01-02 14:06:00,Cold Coffee,3,3,3.0,1
V04287,C0158,Pallavi Agarwal,59,9749963956,2026-01-02,2026-01-02 20:53:00,Veg Biryani,1,4,2.5,2
V04288,C0237,Divya Singh,47,9316153126,2026-01-02,2026-01-02 21:25:00,Margherita Pizza,5,1,3.0,1
V04289,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 20:52:00,Chicken Roll,2,3,2.5,2
V04290,C0082,Suresh Varshney,28,9592624783,2026-01-02,2026-01-02 17:51:00,Veg Burger,4,5,4.5,2
V04291,C0410,Yogesh Patel,26,9741351175,2026-01-02,2026-01-02 21:38:00,Soft Drinks,1,5,3.0,1
V04292,C0400,Sunny Patel,40,9286249321,2026-01-02,2026-01-02 17:42:00,Pasta Alfredo,4,5,4.5,2
V04293,C0250,Ritika Khan,33,9547211648,2026-01-02,2026-01-02 12:39:00,Cold Coffee,3,4,3.5,4
V04294,C0160,Tarun Khan,17,9626281035,2026-01-02,2026-01-02 21:02:00,Mocktails,2,5,3.5,1
V04295,C0121,Nitin Tyagi,21,9263173399,2026-01-02,2026-01-02 17:28:00,Margherita Pizza,5,3,4.0,1
V04296,C0158,Pallavi Agarwal,59,9749963956,2026-01-02,2026-01-02 12:14:00,Veg Biryani,2,4,3.0,4
V04297,C0248,Simran Agarwal,39,9559496111,2026-01-02,2026-01-02 20:52:00,Pasta Alfredo,5,2,3.5,3
V04298,C0166,Suresh Gupta,35,9106111063,2026-01-02,2026-01-02 18:39:00,Chicken Biryani,3,2,2.5,1
V04299,C0135,Mohit Agarwal,48,9270141535,2026-01-02,2026-01-02 19:27:00,Vegetable Chowmein,4,1,2.5,3
V04300,C0152,Sakshi Mehta,33,9726954195,2026-01-02,2026-01-02 14:48:00,Mocktails,5,2,3.5,3
V04301,C0056,Alisha Sharma,24,9752941528,2026-01-02,2026-01-02 21:48:00,Spring Rolls,5,2,3.5,1
V04302,C0225,Nikhil Yadav,58,9202003054,2026-01-02,2026-01-02 13:43:00,Chicken Burger,2,4,3.0,1
V04303,C0067,Arjun Tyagi,49,9561663453,2026-01-02,2026-01-02 19:57:00,Caesar Salad,1,3,2.0,3
V04304,C0172,Anil Yadav,22,9568995111,2026-01-02,2026-01-02 11:59:00,Cold Coffee,5,1,3.0,3
V04305,C0177,Anu Tyagi,28,9714280738,2026-01-02,2026-01-02 14:57:00,Veg Biryani,4,1,2.5,1
V04306,C0030,Raj Patel,58,9749554485,2026-01-02,2026-01-02 12:09:00,Vegetable Chowmein,3,4,3.5,4
V04307,C0172,Anil Yadav,22,9568995111,2026-01-02,2026-01-02 20:58:00,French Fries,2,5,3.5,1
V04308,C0041,Pooja Bansal,64,9568516647,2026-01-02,2026-01-02 14:39:00,Chocolate Shake,4,3,3.5,1
V04309,C0247,Neha Patel,18,9365336088,2026-01-02,2026-01-02 14:24:00,Mixed Fruit Juice,1,1,1.0,2
V04310,C0135,Mohit Agarwal,48,9270141535,2026-01-02,2026-01-02 14:49:00,Vegetable Chowmein,4,3,3.5,4
V04311,C0204,Nikhil Agarwal,60,9825189205,2026-01-02,2026-01-02 21:34:00,Caesar Salad,1,5,3.0,4
V04312,C0209,Sunny Mehta,51,9848897754,2026-01-02,2026-01-02 20:57:00,Veg Burger,1,3,2.0,1
V04313,C0144,Anu Singh,51,9547088629,2026-01-02,2026-01-02 18:10:00,Chicken Burger,4,4,4.0,2
V04314,C0319,Nitin Khan,60,9829018526,2026-01-02,2026-01-02 18:30:00,Cold Coffee,1,4,2.5,2
V04315,C0144,Anu Singh,51,9547088629,2026-01-02,2026-01-02 20:49:00,Cold Coffee,4,4,4.0,1
V04316,C0250,Ritika Khan,33,9547211648,2026-01-02,2026-01-02 11:33:00,Cold Coffee,5,4,4.5,2
V04317,C0217,Manish Tyagi,36,9725539875,2026-01-02,2026-01-02 20:03:00,Momos,1,2,1.5,2
V04318,C0093,Sunny Mehta,19,9389260599,2026-01-02,2026-01-02 19:01:00,French Fries,5,1,3.0,3
V04319,C0118,Sakshi Singh,56,9401720240,2026-01-02,2026-01-02 19:54:00,Paneer Roll,1,1,1.0,2
V04320,C0034,Komal Saini,63,9260800342,2026-01-02,2026-01-02 13:57:00,Chocolate Shake,1,2,1.5,1
V04321,C0153,Raj Yadav,40,9658861576,2026-01-02,2026-01-02 20:05:00,Margherita Pizza,1,4,2.5,2
V04322,C0327,Rekha Yadav,44,9852587826,2026-01-02,2026-01-02 19:27:00,Paneer Roll,5,4,4.5,4
V04323,C0183,Manish Mehta,16,9452509294,2026-01-02,2026-01-02 19:11:00,Margherita Pizza,1,1,1.0,4
V04324,C0155,Yogesh Mittal,61,9967239668,2026-01-02,2026-01-02 14:50:00,Margherita Pizza,3,5,4.0,2
V04325,C0195,Harsh Mittal,17,9310508107,2026-01-02,2026-01-02 12:23:00,Momos,5,2,3.5,3
V04326,C0201,Divya Varshney,45,9314795622,2026-01-02,2026-01-02 11:37:00,Chicken Roll,5,3,4.0,2
V04327,C0001,Anu Singh,26,9456617154,2026-01-02,2026-01-02 20:24:00,Chicken Burger,4,4,4.0,1
V04328,C0220,Simran Varshney,27,9686656143,2026-01-02,2026-01-02 19:33:00,Veg Kabab,4,1,2.5,2
V04329,C0111,Rekha Bansal,53,9022139920,2026-01-02,2026-01-02 14:23:00,Vegetable Chowmein,4,1,2.5,1
V04330,C0109,Meera Bansal,45,9767996109,2026-01-02,2026-01-02 14:36:00,Chicken Roll,1,3,2.0,3
V04331,C0112,Mohit Gupta,44,9178170786,2026-01-02,2026-01-02 20:39:00,Spring Rolls,4,3,3.5,2
V04332,C0001,Anu Singh,26,9456617154,2026-01-02,2026-01-02 12:16:00,Chicken Burger,1,1,1.0,2
V04333,C0115,Sakshi Verma,49,9522143704,2026-01-02,2026-01-02 13:50:00,Pepperoni Pizza,1,4,2.5,1
V04334,C0185,Rajat Chauhan,48,9984640204,2026-01-02,2026-01-02 14:55:00,Chocolate Shake,1,4,2.5,2
V04335,C0028,Hemant Mittal,39,9605626441,2026-01-02,2026-01-02 20:15:00,Margherita Pizza,5,5,5.0,1
V04336,C0067,Arjun Tyagi,49,9561663453,2026-01-02,2026-01-02 14:18:00,Caesar Salad,3,3,3.0,2
V04337,C0204,Nikhil Agarwal,60,9825189205,2026-01-02,2026-01-02 18:02:00,Caesar Salad,4,3,3.5,2
V04338,C0323,Mohit Gupta,46,9588093067,2026-01-02,2026-01-02 14:24:00,Caesar Salad,1,5,3.0,3
V04339,C0219,Harsh Tyagi,37,9836850029,2026-01-02,2026-01-02 19:38:00,Veg Biryani,5,4,4.5,1
V04340,C0032,Arjun Gupta,59,9701976393,2026-01-02,2026-01-02 11:24:00,Chocolate Shake,5,3,4.0,2
V04341,C0015,Tarun Mehta,61,9849695800,2026-01-02,2026-01-02 12:06:00,Margherita Pizza,1,3,2.0,2
V04342,C0141,Jatin Yadav,32,9331213670,2026-01-02,2026-01-02 17:15:00,Chocolate Shake,4,4,4.0,1
V04343,C0005,Neha Singh,27,9211957817,2026-01-02,2026-01-02 13:48:00,Veg Kabab,2,5,3.5,1
V04344,C0185,Rajat Chauhan,48,9984640204,2026-01-02,2026-01-02 11:44:00,Chocolate Shake,2,2,2.0,1
V04345,C0143,Neha Singh,23,9954148868,2026-01-02,2026-01-02 13:40:00,Cold Coffee,5,2,3.5,3
V04346,C0188,Kritika Yadav,37,9588242161,2026-01-02,2026-01-02 13:37:00,Veg Kabab,4,5,4.5,1
V04347,C0055,Nitin Mehta,57,9859753836,2026-01-02,2026-01-02 18:53:00,Pepperoni Pizza,4,4,4.0,3
V04348,C0033,Nikhil Mehta,44,9095303539,2026-01-02,2026-01-02 13:57:00,Pasta Alfredo,2,1,1.5,4
V04349,C0135,Mohit Agarwal,48,9270141535,2026-01-02,2026-01-02 12:59:00,Vegetable Chowmein,5,3,4.0,4
V04350,C0229,Aisha Khan,28,9513240484,2026-01-02,2026-01-02 20:38:00,Momos,3,5,4.0,3
V04351,C0073,Suresh Verma,27,9427171317,2026-01-02,2026-01-02 12:48:00,Chicken Burger,4,5,4.5,1
V04352,C0070,Jatin Mittal,23,9337874174,2026-01-02,2026-01-02 13:41:00,Margherita Pizza,5,4,4.5,4
V04353,C0247,Neha Patel,18,9365336088,2026-01-02,2026-01-02 19:50:00,Mixed Fruit Juice,2,2,2.0,1
V04354,C0039,Harsh Mehta,63,9586638892,2026-01-02,2026-01-02 21:14:00,Pepperoni Pizza,1,2,1.5,2
V04355,C0219,Harsh Tyagi,37,9836850029,2026-01-02,2026-01-02 14:09:00,Veg Biryani,2,4,3.0,4
V04356,C0195,Harsh Mittal,17,9310508107,2026-01-02,2026-01-02 13:31:00,Caesar Salad,2,1,1.5,2
V04357,C0103,Meera Patel,30,9578858604,2026-01-02,2026-01-02 14:37:00,Chocolate Shake,2,2,2.0,1
V04358,C0059,Hemant Chauhan,23,9313117857,2026-01-02,2026-01-02 18:35:00,Veg Biryani,2,5,3.5,2
V04359,C0125,Deepak Bansal,53,9897052504,2026-01-02,2026-01-02 18:27:00,Chicken Biryani,2,4,3.0,5
V04360,C0164,Vikram Yadav,17,9491124036,2026-01-02,2026-01-02 20:25:00,Spring Rolls,4,4,4.0,2
V04361,C0176,Vikram Patel,63,9731078366,2026-01-02,2026-01-02 20:59:00,Mixed Fruit Juice,4,2,3.0,1
V04362,C0004,Jatin Patel,56,9750158611,2026-01-02,2026-01-02 14:51:00,Pepperoni Pizza,4,2,3.0,1
V04363,C0121,Nitin Tyagi,21,9263173399,2026-01-02,2026-01-02 14:07:00,Margherita Pizza,3,4,3.5,1
V04364,C0084,Kavita Mittal,28,9126044432,2026-01-02,2026-01-02 18:40:00,Veg Biryani,4,4,4.0,2
V04365,C0073,Suresh Verma,27,9427171317,2026-01-02,2026-01-02 17:14:00,Chicken Burger,3,5,4.0,1
V04366,C0135,Mohit Agarwal,48,9270141535,2026-01-02,2026-01-02 14:23:00,Vegetable Chowmein,4,1,2.5,2
V04367,C0108,Rekha Yadav,49,9968728781,2026-01-02,2026-01-02 17:22:00,Paneer Roll,2,4,3.0,2
V04368,C0205,Karan Sharma,52,9987830075,2026-01-02,2026-01-02 13:42:00,Momos,3,5,4.0,2
V04369,C0356,Meera Gupta,63,9938046261,2026-01-02,2026-01-02 19:21:00,Pasta Alfredo,4,1,2.5,2
V04370,C0126,Meera Sharma,56,9466322816,2026-01-02,2026-01-02 18:02:00,Mocktails,5,5,5.0,1
V04371,C0075,Kritika Agarwal,23,9771202649,2026-01-02,2026-01-02 20:29:00,Chicken Biryani,1,1,1.0,3
V04372,C0085,Rohan Agarwal,21,9803601080,2026-01-02,2026-01-02 12:25:00,Chocolate Shake,1,4,2.5,2
V04373,C0086,Divya Tyagi,38,9537163196,2026-01-02,2026-01-02 21:32:00,Spring Rolls,3,3,3.0,3
V04374,C0128,Alisha Mittal,57,9665227054,2026-01-02,2026-01-02 12:58:00,Margherita Pizza,5,1,3.0,2
V04375,C0029,Vikram Yadav,47,9787886364,2026-01-02,2026-01-02 17:15:00,Caesar Salad,2,3,2.5,2
V04376,C0072,Alisha Sharma,33,9774895369,2026-01-02,2026-01-02 13:32:00,Vegetable Chowmein,3,1,2.0,2
V04377,C0140,Sakshi Gupta,37,9439140894,2026-01-02,2026-01-02 13:19:00,Paneer Roll,3,1,2.0,2
V04378,C0220,Simran Varshney,27,9686656143,2026-01-02,2026-01-02 19:24:00,Veg Kabab,4,5,4.5,3
V04379,C0210,Rohan Mittal,52,9847794293,2026-01-02,2026-01-02 13:17:00,Vegetable Chowmein,5,4,4.5,2
V04380,C0188,Kritika Yadav,37,9588242161,2026-01-02,2026-01-02 14:54:00,Veg Kabab,2,1,1.5,2
V04381,C0013,Anil Mittal,36,9205174370,2026-01-02,2026-01-02 20:35:00,Caesar Salad,2,5,3.5,2
V04382,C0138,Simran Bansal,31,9882139601,2026-01-02,2026-01-02 19:41:00,French Fries,3,5,4.0,2
V04383,C0047,Komal Singh,29,9067243054,2026-01-02,2026-01-02 13:01:00,French Fries,4,3,3.5,1
V04384,C0132,Komal Agarwal,54,9016956191,2026-01-02,2026-01-02 11:37:00,Chocolate Shake,5,1,3.0,1
V04385,C0097,Amit Agarwal,23,9586221287,2026-01-02,2026-01-02 13:31:00,Margherita Pizza,5,2,3.5,1
V04386,C0359,Anil Mehta,28,9898422739,2026-01-02,2026-01-02 17:30:00,Chicken Roll,1,2,1.5,1
V04387,C0249,Vikram Sharma,58,9722233980,2026-01-02,2026-01-02 19:23:00,Momos,2,2,2.0,2
V04388,C0370,Simran Bansal,33,9033897364,2026-01-02,2026-01-02 19:46:00,Chicken Burger,3,5,4.0,2
V04389,C0010,Shruti Mittal,56,9646112504,2026-01-02,2026-01-02 19:29:00,Spring Rolls,1,4,2.5,4
V04390,C0127,Raj Verma,22,9188528888,2026-01-02,2026-01-02 11:37:00,Caesar Salad,5,5,5.0,2
V04391,C0039,Harsh Mehta,63,9586638892,2026-01-02,2026-01-02 12:49:00,Pepperoni Pizza,2,4,3.0,1
V04392,C0015,Tarun Mehta,61,9849695800,2026-01-02,2026-01-02 21:56:00,Margherita Pizza,4,5,4.5,5
V04393,C0236,Aisha Verma,44,9193758990,2026-01-02,2026-01-02 19:25:00,Paneer Roll,4,5,4.5,3
V04394,C0228,Priya Patel,41,9241060440,2026-01-02,2026-01-02 18:27:00,Veg Biryani,4,2,3.0,2
V04395,C0058,Kritika Khan,20,9860276843,2026-01-02,2026-01-02 18:47:00,Chicken Roll,5,2,3.5,2
V04396,C0353,Divya Sharma,22,9715509652,2026-01-02,2026-01-02 11:58:00,Chicken Burger,2,2,2.0,2
V04397,C0185,Rajat Chauhan,48,9984640204,2026-01-02,2026-01-02 13:54:00,Chocolate Shake,3,4,3.5,2
V04398,C0127,Raj Verma,22,9188528888,2026-01-02,2026-01-02 13:45:00,Caesar Salad,1,2,1.5,1
V04399,C0032,Arjun Gupta,59,9701976393,2026-01-02,2026-01-02 20:56:00,Chocolate Shake,3,5,4.0,5
V04400,C0245,Pooja Saini,57,9871352988,2026-01-02,2026-01-02 14:12:00,Veg Burger,1,5,3.0,1
V04401,C0058,Kritika Khan,20,9860276843,2026-01-02,2026-01-02 11:45:00,Chicken Roll,2,1,1.5,2
V04402,C0021,Mohit Sharma,18,9892372448,2026-01-02,2026-01-02 21:49:00,Soft Drinks,3,2,2.5,2
V04403,C0138,Simran Bansal,31,9882139601,2026-01-02,2026-01-02 21:40:00,French Fries,5,3,4.0,2
V04404,C0062,Priya Singh,23,9040481658,2026-01-02,2026-01-02 18:39:00,Mocktails,2,2,2.0,1
V04405,C0184,Amit Yadav,31,9563236732,2026-01-02,2026-01-02 19:08:00,Pepperoni Pizza,1,4,2.5,2
V04406,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 19:13:00,Chicken Roll,4,5,4.5,3
V04407,C0080,Raj Yadav,23,9443588056,2026-01-02,2026-01-02 18:49:00,Veg Biryani,2,2,2.0,1
V04408,C0234,Hemant Mittal,27,9394847560,2026-01-02,2026-01-02 13:53:00,Pepperoni Pizza,4,5,4.5,3
V04409,C0067,Arjun Tyagi,49,9561663453,2026-01-02,2026-01-02 13:59:00,Caesar Salad,2,1,1.5,2
V04410,C0193,Nikhil Agarwal,45,9340762986,2026-01-02,2026-01-02 18:15:00,Margherita Pizza,3,3,3.0,4
V04411,C0240,Tanya Gupta,64,9857756101,2026-01-02,2026-01-02 18:04:00,Veg Biryani,2,5,3.5,1
V04412,C0136,Amit Chauhan,35,9406724749,2026-01-02,2026-01-02 20:59:00,Soft Drinks,4,3,3.5,5
V04413,C0245,Pooja Saini,57,9871352988,2026-01-02,2026-01-02 19:20:00,Veg Burger,4,5,4.5,2
V04414,C0028,Hemant Mittal,39,9605626441,2026-01-02,2026-01-02 19:15:00,Margherita Pizza,4,3,3.5,2
V04415,C0217,Manish Tyagi,36,9725539875,2026-01-02,2026-01-02 18:13:00,Momos,3,1,2.0,1
V04416,C0253,Rohan Gupta,27,9998320544,2026-01-02,2026-01-02 20:04:00,Momos,1,5,3.0,2
V04417,C0037,Rajat Varshney,26,9743629819,2026-01-02,2026-01-02 21:53:00,Paneer Roll,2,5,3.5,2
V04418,C0040,Sunny Mehta,18,9205608592,2026-01-02,2026-01-02 11:06:00,French Fries,1,3,2.0,2
V04419,C0154,Pallavi Mittal,45,9193168656,2026-01-02,2026-01-02 21:36:00,Momos,4,3,3.5,1
V04420,C0151,Vikram Verma,62,9433079156,2026-01-02,2026-01-02 21:13:00,French Fries,5,3,4.0,2
V04421,C0230,Divya Bansal,59,9912680568,2026-01-02,2026-01-02 12:29:00,Veg Biryani,3,2,2.5,2
V04422,C0007,Harsh Patel,41,9410474291,2026-01-02,2026-01-02 13:44:00,Chicken Burger,4,2,3.0,1
V04423,C0250,Ritika Khan,33,9547211648,2026-01-02,2026-01-02 13:00:00,Cold Coffee,4,5,4.5,5
V04424,C0193,Nikhil Agarwal,45,9340762986,2026-01-02,2026-01-02 17:44:00,Margherita Pizza,5,5,5.0,4
V04425,C0033,Nikhil Mehta,44,9095303539,2026-01-02,2026-01-02 14:25:00,Pasta Alfredo,2,5,3.5,1
V04426,C0245,Pooja Saini,57,9871352988,2026-01-02,2026-01-02 18:57:00,Veg Burger,4,1,2.5,2
V04427,C0272,Komal Bansal,57,9331442605,2026-01-02,2026-01-02 17:53:00,French Fries,3,3,3.0,2
V04428,C0231,Hemant Verma,19,9377800442,2026-01-02,2026-01-02 13:25:00,Chicken Burger,3,4,3.5,5
