visit_id,customer_id,customer_name,age,phone,date,arrival_time,food_ordered,taste_rating,price_rating,avg_rating,how_many_with_him,Avg_Taste,Avg_Price,Cluster,Prev_Cluster,Cluster_Changed
V02222,C0176,Vikram Patel,63,9731078366,2025-12-29,2025-12-29 21:23:00,Mixed Fruit Juice,3,5,4.0,1,2.5,4.0,5,5.0,False
V02667,C0176,Vikram Patel,63,9731078366,2025-12-30,2025-12-30 19:27:00,Mixed Fruit Juice,5,1,3.0,2,4.0,3.0,4,5.0,True
V02763,C0176,Vikram Patel,63,9731078366,2025-12-30,2025-12-30 21:32:00,Chicken Biryani,5,4,4.5,1,4.0,3.0,4,4.0,False
V02906,C0176,Vikram Patel,63,9731078366,2025-12-30,2025-12-30 13:35:00,Mixed Fruit Juice,2,4,3.0,3,4.0,3.0,4,4.0,False
V03107,C0176,Vikram Patel,63,9731078366,2025-12-31,2025-12-31 14:51:00,Mixed Fruit Juice,2,1,1.5,1,2.8,3.4,0,4.0,True
V03229,C0176,Vikram Patel,63,9731078366,2025-12-31,2025-12-31 11:36:00,Mixed Fruit Juice,5,5,5.0,1,2.8,3.4,0,0.0,False
V03287,C0176,Vikram Patel,63,9731078366,2025-12-31,2025-12-31 14:03:00,Mixed Fruit Juice,2,3,2.5,1,2.8,3.4,0,0.0,False
V03328,C0176,Vikram Patel,63,9731078366,2025-12-31,2025-12-31 21:50:00,Mixed Fruit Juice,4,5,4.5,3,2.8,3.4,0,0.0,False
V03488,C0176,Vikram Patel,63,9731078366,2025-12-31,2025-12-31 12:43:00,Mixed Fruit Juice,1,3,2.0,4,2.8,3.4,0,0.0,False
V03767,C0176,Vikram Patel,63,9731078366,2026-01-01,2026-01-01 21:52:00,Mixed Fruit Juice,5,3,4.0,2,5.0,3.0,4,0.0,True
V04167,C0176,Vikram Patel,63,9731078366,2026-01-02,2026-01-02 12:53:00,Mixed Fruit Juice,3,4,3.5,3,3.5,3.0,0,4.0,True
V04361,C0176,Vikram Patel,63,9731078366,2026-01-02,2026-01-02 20:59:00,Mixed Fruit Juice,4,2,3.0,1,3.5,3.0,0,0.0,False
V04776,C0176,Vikram Patel,63,9731078366,2026-01-03,2026-01-03 17:52:00,Paneer Roll,2,2,2.0,2,3.3333333333333335,1.6666666666666667,3,0.0,True
V04821,C0176,Vikram Patel,63,9731078366,2026-01-03,2026-01-03 21:23:00,Mixed Fruit Juice,3,2,2.5,4,3.3333333333333335,1.6666666666666667,3,3.0,False
V04896,C0176,Vikram Patel,63,9731078366,2026-01-03,2026-01-03 18:17:00,Mixed Fruit Juice,5,1,3.0,1,3.3333333333333335,1.6666666666666667,3,3.0,False
V05097,C0176,Vikram Patel,63,9731078366,2026-01-04,2026-01-04 17:12:00,Vegetable Chowmein,2,4,3.0,1,4.0,4.333333333333333,2,3.0,True
V05112,C0176,Vikram Patel,63,9731078366,2026-01-04,2026-01-04 17:22:00,Mixed Fruit Juice,5,5,5.0,3,4.0,4.333333333333333,2,2.0,False
V05156,C0176,Vikram Patel,63,9731078366,2026-01-04,2026-01-04 18:58:00,Mixed Fruit Juice,5,4,4.5,1,4.0,4.333333333333333,2,2.0,False
V05720,C0176,Vikram Patel,63,9731078366,2026-01-05,2026-01-05 21:23:00,Mixed Fruit Juice,1,1,1.0,3,1.0,1.0,1,2.0,True
V06131,C0176,Vikram Patel,63,9731078366,2026-01-06,2026-01-06 14:30:00,Mixed Fruit Juice,1,5,3.0,4,1.0,5.0,5,1.0,True
V06505,C0176,Vikram Patel,63,9731078366,2026-01-07,2026-01-07 14:51:00,Mixed Fruit Juice,4,4,4.0,1,2.3333333333333335,2.6666666666666665,1,5.0,True
V06642,C0176,Vikram Patel,63,9731078366,2026-01-07,2026-01-07 11:56:00,Mixed Fruit Juice,1,2,1.5,2,2.3333333333333335,2.6666666666666665,1,1.0,False
V06657,C0176,Vikram Patel,63,9731078366,2026-01-07,2026-01-07 11:28:00,Mixed Fruit Juice,2,2,2.0,1,2.3333333333333335,2.6666666666666665,1,1.0,False
V07108,C0176,Vikram Patel,63,9731078366,2026-01-08,2026-01-08 21:48:00,Margherita Pizza,1,4,2.5,4,1.0,4.0,6,1.0,True
V07670,C0176,Vikram Patel,63,9731078366,2026-01-09,2026-01-09 21:33:00,Margherita Pizza,2,1,1.5,2,2.0,2.3333333333333335,1,6.0,True
V07768,C0176,Vikram Patel,63,9731078366,2026-01-09,2026-01-09 21:07:00,Margherita Pizza,2,2,2.0,1,2.0,2.3333333333333335,1,1.0,False
V07929,C0176,Vikram Patel,63,9731078366,2026-01-09,2026-01-09 17:43:00,Margherita Pizza,2,4,3.0,3,2.0,2.3333333333333335,1,1.0,False
V00275,C0177,Anu Tyagi,28,9714280738,2025-12-25,2025-12-25 14:33:00,Veg Biryani,2,4,3.0,1,2.0,4.0,6,,True
V01172,C0177,Anu Tyagi,28,9714280738,2025-12-27,2025-12-27 19:17:00,Veg Biryani,5,2,3.5,1,3.6666666666666665,3.0,4,6.0,True
V01321,C0177,Anu Tyagi,28,9714280738,2025-12-27,2025-12-27 13:34:00,Veg Biryani,5,2,3.5,3,3.6666666666666665,3.0,4,4.0,False
V01469,C0177,Anu Tyagi,28,9714280738,2025-12-27,2025-12-27 20:29:00,Veg Biryani,1,5,3.0,2,3.6666666666666665,3.0,4,4.0,False
V01649,C0177,Anu Tyagi,28,9714280738,2025-12-28,2025-12-28 19:32:00,Veg Biryani,1,1,1.0,5,1.5,1.5,1,4.0,True
V01837,C0177,Anu Tyagi,28,9714280738,2025-12-28,2025-12-28 21:48:00,Veg Biryani,2,2,2.0,2,1.5,1.5,1,1.0,False
V02444,C0177,Anu Tyagi,28,9714280738,2025-12-29,2025-12-29 11:47:00,Veg Biryani,5,2,3.5,1,5.0,2.0,3,1.0,True
V02704,C0177,Anu Tyagi,28,9714280738,2025-12-30,2025-12-30 12:04:00,Veg Biryani,3,2,2.5,2,3.0,2.0,1,3.0,True
V03241,C0177,Anu Tyagi,28,9714280738,2025-12-31,2025-12-31 20:13:00,Veg Biryani,3,4,3.5,1,3.0,4.0,0,1.0,True
V04236,C0177,Anu Tyagi,28,9714280738,2026-01-02,2026-01-02 13:51:00,Veg Biryani,1,4,2.5,1,2.5,2.5,1,0.0,True
V04305,C0177,Anu Tyagi,28,9714280738,2026-01-02,2026-01-02 14:57:00,Veg Biryani,4,1,2.5,1,2.5,2.5,1,1.0,False
V04702,C0177,Anu Tyagi,28,9714280738,2026-01-03,2026-01-03 17:27:00,Veg Biryani,1,4,2.5,5,1.5,4.0,6,1.0,True
V04864,C0177,Anu Tyagi,28,9714280738,2026-01-03,2026-01-03 13:06:00,Veg Biryani,2,4,3.0,1,1.5,4.0,6,6.0,False
V06963,C0177,Anu Tyagi,28,9714280738,2026-01-07,2026-01-07 20:07:00,Veg Biryani,5,1,3.0,4,5.0,1.0,3,6.0,True
V07796,C0177,Anu Tyagi,28,9714280738,2026-01-09,2026-01-09 19:42:00,Veg Biryani,1,3,2.0,4,1.0,3.0,6,3.0,True
V00069,C0178,Anjali Saini,48,9651941229,2025-12-25,2025-12-25 12:31:00,Momos,2,2,2.0,3,2.0,2.0,1,,True
V00630,C0178,Anjali Saini,48,9651941229,2025-12-26,2025-12-26 11:12:00,Momos,2,1,1.5,2,1.6666666666666667,3.6666666666666665,6,1.0,True
V00822,C0178,Anjali Saini,48,9651941229,2025-12-26,2025-12-26 11:20:00,Momos,1,5,3.0,2,1.6666666666666667,3.6666666666666665,6,6.0,False
V00970,C0178,Anjali Saini,48,9651941229,2025-12-26,2025-12-26 21:55:00,Momos,2,5,3.5,1,1.6666666666666667,3.6666666666666665,6,6.0,False
V01162,C0178,Anjali Saini,48,9651941229,2025-12-27,2025-12-27 19:43:00,Mixed Fruit Juice,3,5,4.0,2,3.0,5.0,5,6.0,True
V01360,C0178,Anjali Saini,48,9651941229,2025-12-27,2025-12-27 12:57:00,Momos,1,5,3.0,3,3.0,5.0,5,5.0,False
V01369,C0178,Anjali Saini,48,9651941229,2025-12-27,2025-12-27 21:45:00,Momos,5,5,5.0,3,3.0,5.0,5,5.0,False
V01549,C0178,Anjali Saini,48,9651941229,2025-12-28,2025-12-28 11:23:00,Momos,2,3,2.5,1,3.5,3.5,0,5.0,True
V01710,C0178,Anjali Saini,48,9651941229,2025-12-28,2025-12-28 20:33:00,Momos,5,4,4.5,2,3.5,3.5,0,0.0,False
V02098,C0178,Anjali Saini,48,9651941229,2025-12-29,2025-12-29 14:17:00,Momos,5,2,3.5,2,5.0,2.0,3,0.0,True
V02949,C0178,Anjali Saini,48,9651941229,2025-12-30,2025-12-30 17:52:00,Momos,4,4,4.0,2,4.0,4.0,2,3.0,True
V04580,C0178,Anjali Saini,48,9651941229,2026-01-03,2026-01-03 14:41:00,Momos,4,4,4.0,1,4.0,4.0,2,2.0,False
V05094,C0178,Anjali Saini,48,9651941229,2026-01-04,2026-01-04 20:07:00,Momos,3,5,4.0,1,2.75,4.0,5,2.0,True
V05165,C0178,Anjali Saini,48,9651941229,2026-01-04,2026-01-04 14:10:00,Momos,3,5,4.0,2,2.75,4.0,5,5.0,False
V05213,C0178,Anjali Saini,48,9651941229,2026-01-04,2026-01-04 12:40:00,Momos,2,5,3.5,2,2.75,4.0,5,5.0,False
V05496,C0178,Anjali Saini,48,9651941229,2026-01-04,2026-01-04 18:58:00,Momos,3,1,2.0,2,2.75,4.0,5,5.0,False
V05504,C0178,Anjali Saini,48,9651941229,2026-01-05,2026-01-05 13:12:00,Momos,1,1,1.0,1,1.6666666666666667,3.0,6,5.0,True
V05666,C0178,Anjali Saini,48,9651941229,2026-01-05,2026-01-05 11:49:00,Momos,1,3,2.0,3,1.6666666666666667,3.0,6,6.0,False
V05767,C0178,Anjali Saini,48,9651941229,2026-01-05,2026-01-05 17:31:00,Momos,3,5,4.0,2,1.6666666666666667,3.0,6,6.0,False
V06604,C0178,Anjali Saini,48,9651941229,2026-01-07,2026-01-07 21:02:00,Momos,2,2,2.0,1,2.0,2.0,1,6.0,True
V07460,C0178,Anjali Saini,48,9651941229,2026-01-08,2026-01-08 20:58:00,Momos,4,2,3.0,1,4.0,2.0,3,1.0,True
V07972,C0178,Anjali Saini,48,9651941229,2026-01-09,2026-01-09 14:31:00,Momos,2,5,3.5,2,2.0,5.0,5,3.0,True
V00123,C0179,Ritika Yadav,55,9195647824,2025-12-25,2025-12-25 18:51:00,Mixed Fruit Juice,1,4,2.5,1,1.0,3.0,6,,True
V00158,C0179,Ritika Yadav,55,9195647824,2025-12-25,2025-12-25 14:06:00,Mixed Fruit Juice,1,4,2.5,1,1.0,3.0,6,6.0,False
V00310,C0179,Ritika Yadav,55,9195647824,2025-12-25,2025-12-25 17:46:00,Mixed Fruit Juice,1,1,1.0,1,1.0,3.0,6,6.0,False
V01704,C0179,Ritika Yadav,55,9195647824,2025-12-28,2025-12-28 14:18:00,Mixed Fruit Juice,4,3,3.5,2,3.0,3.0,0,6.0,True
V01939,C0179,Ritika Yadav,55,9195647824,2025-12-28,2025-12-28 17:37:00,Mixed Fruit Juice,2,3,2.5,2,3.0,3.0,0,0.0,False
V02501,C0179,Ritika Yadav,55,9195647824,2025-12-30,2025-12-30 14:06:00,Mixed Fruit Juice,4,2,3.0,2,3.0,2.6666666666666665,0,0.0,False
V02529,C0179,Ritika Yadav,55,9195647824,2025-12-30,2025-12-30 14:38:00,Veg Biryani,3,5,4.0,1,3.0,2.6666666666666665,0,0.0,False
V02762,C0179,Ritika Yadav,55,9195647824,2025-12-30,2025-12-30 13:57:00,Mixed Fruit Juice,2,1,1.5,1,3.0,2.6666666666666665,0,0.0,False
V03456,C0179,Ritika Yadav,55,9195647824,2025-12-31,2025-12-31 14:47:00,Mixed Fruit Juice,2,3,2.5,2,2.5,3.0,0,0.0,False
V03481,C0179,Ritika Yadav,55,9195647824,2025-12-31,2025-12-31 13:20:00,Chicken Roll,3,3,3.0,2,2.5,3.0,0,0.0,False
V03753,C0179,Ritika Yadav,55,9195647824,2026-01-01,2026-01-01 19:26:00,Mixed Fruit Juice,4,1,2.5,5,4.0,1.0,3,0.0,True
V04211,C0179,Ritika Yadav,55,9195647824,2026-01-02,2026-01-02 14:56:00,Mixed Fruit Juice,5,1,3.0,3,5.0,1.0,3,3.0,False
V04594,C0179,Ritika Yadav,55,9195647824,2026-01-03,2026-01-03 12:49:00,Mixed Fruit Juice,3,4,3.5,1,4.0,4.0,2,3.0,True
V04794,C0179,Ritika Yadav,55,9195647824,2026-01-03,2026-01-03 13:30:00,Mixed Fruit Juice,4,3,3.5,1,4.0,4.0,2,2.0,False
V04972,C0179,Ritika Yadav,55,9195647824,2026-01-03,2026-01-03 11:08:00,Mixed Fruit Juice,5,5,5.0,1,4.0,4.0,2,2.0,False
V05313,C0179,Ritika Yadav,55,9195647824,2026-01-04,2026-01-04 19:40:00,Mixed Fruit Juice,3,5,4.0,1,3.0,5.0,5,2.0,True
V05758,C0179,Ritika Yadav,55,9195647824,2026-01-05,2026-01-05 18:26:00,Mixed Fruit Juice,4,3,3.5,3,4.666666666666667,2.0,3,5.0,True
V05759,C0179,Ritika Yadav,55,9195647824,2026-01-05,2026-01-05 14:25:00,Mixed Fruit Juice,5,2,3.5,4,4.666666666666667,2.0,3,3.0,False
V05952,C0179,Ritika Yadav,55,9195647824,2026-01-05,2026-01-05 12:10:00,Spring Rolls,5,1,3.0,2,4.666666666666667,2.0,3,3.0,False
V06385,C0179,Ritika Yadav,55,9195647824,2026-01-06,2026-01-06 14:56:00,Mixed Fruit Juice,4,3,3.5,2,4.0,3.0,4,3.0,True
V06627,C0179,Ritika Yadav,55,9195647824,2026-01-07,2026-01-07 19:18:00,Mixed Fruit Juice,4,3,3.5,1,2.3333333333333335,3.3333333333333335,6,4.0,True
V06803,C0179,Ritika Yadav,55,9195647824,2026-01-07,2026-01-07 14:09:00,Mixed Fruit Juice,2,2,2.0,2,2.3333333333333335,3.3333333333333335,6,6.0,False
V06883,C0179,Ritika Yadav,55,9195647824,2026-01-07,2026-01-07 21:40:00,Mixed Fruit Juice,1,5,3.0,2,2.3333333333333335,3.3333333333333335,6,6.0,False
V07141,C0179,Ritika Yadav,55,9195647824,2026-01-08,2026-01-08 20:53:00,Cold Coffee,1,5,3.0,1,1.0,2.6666666666666665,6,6.0,False
V07155,C0179,Ritika Yadav,55,9195647824,2026-01-08,2026-01-08 21:56:00,Cold Coffee,1,1,1.0,1,1.0,2.6666666666666665,6,6.0,False
V07289,C0179,Ritika Yadav,55,9195647824,2026-01-08,2026-01-08 17:22:00,Cold Coffee,1,2,1.5,1,1.0,2.6666666666666665,6,6.0,False
V07812,C0179,Ritika Yadav,55,9195647824,2026-01-09,2026-01-09 12:28:00,Cold Coffee,4,5,4.5,2,2.3333333333333335,3.6666666666666665,6,6.0,False
V07899,C0179,Ritika Yadav,55,9195647824,2026-01-09,2026-01-09 12:16:00,Cold Coffee,1,1,1.0,1,2.3333333333333335,3.6666666666666665,6,6.0,False
V07931,C0179,Ritika Yadav,55,9195647824,2026-01-09,2026-01-09 11:19:00,Cold Coffee,2,5,3.5,1,2.3333333333333335,3.6666666666666665,6,6.0,False
V00032,C0180,Ritika Mittal,46,9409972550,2025-12-25,2025-12-25 12:26:00,Veg Kabab,5,1,3.0,4,4.0,3.0,4,,True
V00146,C0180,Ritika Mittal,46,9409972550,2025-12-25,2025-12-25 11:51:00,Veg Kabab,3,5,4.0,1,4.0,3.0,4,4.0,False
V01217,C0180,Ritika Mittal,46,9409972550,2025-12-27,2025-12-27 21:00:00,Veg Kabab,3,4,3.5,3,3.0,4.0,0,4.0,True
V01867,C0180,Ritika Mittal,46,9409972550,2025-12-28,2025-12-28 13:31:00,Veg Kabab,4,3,3.5,1,3.4,3.4,0,0.0,False
V01869,C0180,Ritika Mittal,46,9409972550,2025-12-28,2025-12-28 13:40:00,Veg Kabab,1,5,3.0,2,3.4,3.4,0,0.0,False
V01962,C0180,Ritika Mittal,46,9409972550,2025-12-28,2025-12-28 14:43:00,Veg Kabab,3,4,3.5,3,3.4,3.4,0,0.0,False
V01973,C0180,Ritika Mittal,46,9409972550,2025-12-28,2025-12-28 13:22:00,Veg Kabab,5,3,4.0,1,3.4,3.4,0,0.0,False
V01992,C0180,Ritika Mittal,46,9409972550,2025-12-28,2025-12-28 14:12:00,Veg Kabab,4,2,3.0,4,3.4,3.4,0,0.0,False
V02296,C0180,Ritika Mittal,46,9409972550,2025-12-29,2025-12-29 20:45:00,Veg Kabab,1,2,1.5,2,3.0,2.0,1,0.0,True
V02314,C0180,Ritika Mittal,46,9409972550,2025-12-29,2025-12-29 13:15:00,French Fries,5,1,3.0,4,3.0,2.0,1,1.0,False
V02328,C0180,Ritika Mittal,46,9409972550,2025-12-29,2025-12-29 17:10:00,Veg Kabab,3,3,3.0,2,3.0,2.0,1,1.0,False
V02785,C0180,Ritika Mittal,46,9409972550,2025-12-30,2025-12-30 11:12:00,Veg Kabab,1,2,1.5,4,1.0,2.0,1,1.0,False
V03037,C0180,Ritika Mittal,46,9409972550,2025-12-31,2025-12-31 13:59:00,Veg Kabab,3,3,3.0,2,3.5,2.5,4,1.0,True
V03179,C0180,Ritika Mittal,46,9409972550,2025-12-31,2025-12-31 13:31:00,Veg Kabab,4,2,3.0,2,3.5,2.5,4,4.0,False
V03642,C0180,Ritika Mittal,46,9409972550,2026-01-01,2026-01-01 19:46:00,Pepperoni Pizza,2,4,3.0,1,3.0,4.0,0,4.0,True
V03792,C0180,Ritika Mittal,46,9409972550,2026-01-01,2026-01-01 11:35:00,Cold Coffee,4,4,4.0,2,3.0,4.0,0,0.0,False
V04252,C0180,Ritika Mittal,46,9409972550,2026-01-02,2026-01-02 12:37:00,Cold Coffee,5,5,5.0,2,5.0,5.0,2,0.0,True
V04543,C0180,Ritika Mittal,46,9409972550,2026-01-03,2026-01-03 20:50:00,Cold Coffee,5,1,3.0,1,3.25,2.25,3,2.0,True
V04709,C0180,Ritika Mittal,46,9409972550,2026-01-03,2026-01-03 13:45:00,Cold Coffee,1,3,2.0,3,3.25,2.25,3,3.0,False
V04713,C0180,Ritika Mittal,46,9409972550,2026-01-03,2026-01-03 17:04:00,Vegetable Chowmein,2,4,3.0,2,3.25,2.25,3,3.0,False
V04736,C0180,Ritika Mittal,46,9409972550,2026-01-03,2026-01-03 19:42:00,Cold Coffee,5,1,3.0,1,3.25,2.25,3,3.0,False
V05093,C0180,Ritika Mittal,46,9409972550,2026-01-04,2026-01-04 11:30:00,Cold Coffee,2,5,3.5,2,2.6666666666666665,2.3333333333333335,1,3.0,True
V05152,C0180,Ritika Mittal,46,9409972550,2026-01-04,2026-01-04 18:40:00,Cold Coffee,5,1,3.0,2,2.6666666666666665,2.3333333333333335,1,1.0,False
V05412,C0180,Ritika Mittal,46,9409972550,2026-01-04,2026-01-04 21:05:00,Cold Coffee,1,1,1.0,2,2.6666666666666665,2.3333333333333335,1,1.0,False
V05844,C0180,Ritika Mittal,46,9409972550,2026-01-05,2026-01-05 21:58:00,Cold Coffee,2,3,2.5,3,2.0,3.0,6,1.0,True
V06140,C0180,Ritika Mittal,46,9409972550,2026-01-06,2026-01-06 20:15:00,Cold Coffee,3,2,2.5,5,2.6666666666666665,3.3333333333333335,0,6.0,True
V06196,C0180,Ritika Mittal,46,9409972550,2026-01-06,2026-01-06 21:38:00,Cold Coffee,2,4,3.0,2,2.6666666666666665,3.3333333333333335,0,0.0,False
V06226,C0180,Ritika Mittal,46,9409972550,2026-01-06,2026-01-06 11:20:00,Cold Coffee,3,4,3.5,2,2.6666666666666665,3.3333333333333335,0,0.0,False
V06732,C0180,Ritika Mittal,46,9409972550,2026-01-07,2026-01-07 20:30:00,Cold Coffee,5,1,3.0,1,4.25,2.25,3,0.0,True
V06768,C0180,Ritika Mittal,46,9409972550,2026-01-07,2026-01-07 20:55:00,Cold Coffee,4,1,2.5,2,4.25,2.25,3,3.0,False
V06816,C0180,Ritika Mittal,46,9409972550,2026-01-07,2026-01-07 11:19:00,Cold Coffee,4,4,4.0,2,4.25,2.25,3,3.0,False
V06978,C0180,Ritika Mittal,46,9409972550,2026-01-07,2026-01-07 17:11:00,Cold Coffee,4,3,3.5,3,4.25,2.25,3,3.0,False
V07370,C0180,Ritika Mittal,46,9409972550,2026-01-08,2026-01-08 20:17:00,Cold Coffee,5,5,5.0,3,5.0,5.0,2,3.0,True
V07872,C0180,Ritika Mittal,46,9409972550,2026-01-09,2026-01-09 17:39:00,Cold Coffee,3,4,3.5,2,3.0,4.0,0,2.0,True
V00324,C0181,Rekha Saini,25,9320923735,2025-12-25,2025-12-25 19:32:00,Cold Coffee,2,4,3.0,1,3.0,4.0,0,,True
V00408,C0181,Rekha Saini,25,9320923735,2025-12-25,2025-12-25 20:38:00,Cold Coffee,4,4,4.0,4,3.0,4.0,0,0.0,False
V00980,C0181,Rekha Saini,25,9320923735,2025-12-26,2025-12-26 17:00:00,Cold Coffee,5,2,3.5,1,5.0,2.0,3,0.0,True
V01057,C0181,Rekha Saini,25,9320923735,2025-12-27,2025-12-27 21:17:00,Cold Coffee,5,4,4.5,2,5.0,4.0,2,3.0,True
V01537,C0181,Rekha Saini,25,9320923735,2025-12-28,2025-12-28 21:34:00,Cold Coffee,5,1,3.0,1,3.0,1.5,3,2.0,True
V01564,C0181,Rekha Saini,25,9320923735,2025-12-28,2025-12-28 20:53:00,Cold Coffee,1,2,1.5,1,3.0,1.5,3,3.0,False
V02188,C0181,Rekha Saini,25,9320923735,2025-12-29,2025-12-29 11:59:00,Cold Coffee,5,2,3.5,1,5.0,3.5,4,3.0,True
V02242,C0181,Rekha Saini,25,9320923735,2025-12-29,2025-12-29 14:44:00,Cold Coffee,5,5,5.0,1,5.0,3.5,4,4.0,False
V02856,C0181,Rekha Saini,25,9320923735,2025-12-30,2025-12-30 12:34:00,Cold Coffee,5,1,3.0,2,5.0,1.0,3,4.0,True
V03222,C0181,Rekha Saini,25,9320923735,2025-12-31,2025-12-31 20:16:00,Cold Coffee,5,2,3.5,2,5.0,2.0,3,3.0,False
V03623,C0181,Rekha Saini,25,9320923735,2026-01-01,2026-01-01 21:07:00,Cold Coffee,1,1,1.0,1,2.0,1.5,1,3.0,True
V03991,C0181,Rekha Saini,25,9320923735,2026-01-01,2026-01-01 18:44:00,Cold Coffee,3,2,2.5,2,2.0,1.5,1,1.0,False
V04114,C0181,Rekha Saini,25,9320923735,2026-01-02,2026-01-02 21:43:00,Cold Coffee,4,5,4.5,3,4.0,5.0,2,1.0,True
V04668,C0181,Rekha Saini,25,9320923735,2026-01-03,2026-01-03 11:01:00,Cold Coffee,2,2,2.0,4,2.25,3.25,6,2.0,True
V04827,C0181,Rekha Saini,25,9320923735,2026-01-03,2026-01-03 13:59:00,Cold Coffee,1,5,3.0,2,2.25,3.25,6,6.0,False
V04863,C0181,Rekha Saini,25,9320923735,2026-01-03,2026-01-03 19:32:00,Cold Coffee,4,5,4.5,1,2.25,3.25,6,6.0,False
V04950,C0181,Rekha Saini,25,9320923735,2026-01-03,2026-01-03 20:59:00,Cold Coffee,2,1,1.5,3,2.25,3.25,6,6.0,False
V05626,C0181,Rekha Saini,25,9320923735,2026-01-05,2026-01-05 14:55:00,Cold Coffee,4,3,3.5,2,2.3333333333333335,2.0,1,6.0,True
V05792,C0181,Rekha Saini,25,9320923735,2026-01-05,2026-01-05 18:00:00,Cold Coffee,1,2,1.5,2,2.3333333333333335,2.0,1,1.0,False
V05918,C0181,Rekha Saini,25,9320923735,2026-01-05,2026-01-05 13:04:00,Cold Coffee,2,1,1.5,4,2.3333333333333335,2.0,1,1.0,False
V06246,C0181,Rekha Saini,25,9320923735,2026-01-06,2026-01-06 19:49:00,Cold Coffee,5,1,3.0,3,5.0,1.0,3,1.0,True
V06514,C0181,Rekha Saini,25,9320923735,2026-01-07,2026-01-07 11:08:00,Cold Coffee,3,1,2.0,1,3.6,3.4,0,3.0,True
V06522,C0181,Rekha Saini,25,9320923735,2026-01-07,2026-01-07 19:53:00,Cold Coffee,5,4,4.5,1,3.6,3.4,0,0.0,False
V06531,C0181,Rekha Saini,25,9320923735,2026-01-07,2026-01-07 18:04:00,Cold Coffee,2,5,3.5,2,3.6,3.4,0,0.0,False
V06580,C0181,Rekha Saini,25,9320923735,2026-01-07,2026-01-07 14:22:00,Cold Coffee,5,2,3.5,1,3.6,3.4,0,0.0,False
V06755,C0181,Rekha Saini,25,9320923735,2026-01-07,2026-01-07 21:57:00,Cold Coffee,3,5,4.0,1,3.6,3.4,0,0.0,False
V07005,C0181,Rekha Saini,25,9320923735,2026-01-08,2026-01-08 20:55:00,Cold Coffee,1,2,1.5,1,2.0,3.0,6,0.0,True
V07452,C0181,Rekha Saini,25,9320923735,2026-01-08,2026-01-08 20:17:00,Cold Coffee,3,4,3.5,2,2.0,3.0,6,6.0,False
V07584,C0181,Rekha Saini,25,9320923735,2026-01-09,2026-01-09 21:01:00,Cold Coffee,1,4,2.5,5,3.3333333333333335,4.333333333333333,2,6.0,True
V07627,C0181,Rekha Saini,25,9320923735,2026-01-09,2026-01-09 18:34:00,Cold Coffee,5,4,4.5,3,3.3333333333333335,4.333333333333333,2,2.0,False
V07993,C0181,Rekha Saini,25,9320923735,2026-01-09,2026-01-09 18:39:00,Cold Coffee,4,5,4.5,1,3.3333333333333335,4.333333333333333,2,2.0,False
V00628,C0182,Simran Varshney,34,9474557296,2025-12-26,2025-12-26 17:53:00,Caesar Salad,1,5,3.0,2,1.0,5.0,5,,True
V01239,C0182,Simran Varshney,34,9474557296,2025-12-27,2025-12-27 21:38:00,Caesar Salad,5,3,4.0,4,4.0,4.0,2,5.0,True
V01291,C0182,Simran Varshney,34,9474557296,2025-12-27,2025-12-27 19:43:00,Caesar Salad,3,5,4.0,2,4.0,4.0,2,2.0,False
V01546,C0182,Simran Varshney,34,9474557296,2025-12-28,2025-12-28 14:57:00,Caesar Salad,3,4,3.5,3,2.5,2.5,1,2.0,True
V01820,C0182,Simran Varshney,34,9474557296,2025-12-28,2025-12-28 14:34:00,Caesar Salad,2,1,1.5,2,2.5,2.5,1,1.0,False
V02039,C0182,Simran Varshney,34,9474557296,2025-12-29,2025-12-29 18:51:00,Caesar Salad,4,4,4.0,4,2.5,3.0,0,1.0,True
V02310,C0182,Simran Varshney,34,9474557296,2025-12-29,2025-12-29 17:37:00,Paneer Roll,1,2,1.5,5,2.5,3.0,0,0.0,False
V02567,C0182,Simran Varshney,34,9474557296,2025-12-30,2025-12-30 17:47:00,Caesar Salad,5,4,4.5,2,3.5,3.0,0,0.0,False
V02741,C0182,Simran Varshney,34,9474557296,2025-12-30,2025-12-30 14:44:00,Caesar Salad,2,2,2.0,1,3.5,3.0,0,0.0,False
V03040,C0182,Simran Varshney,34,9474557296,2025-12-31,2025-12-31 20:28:00,Caesar Salad,5,4,4.5,3,5.0,3.0,4,0.0,True
V03098,C0182,Simran Varshney,34,9474557296,2025-12-31,2025-12-31 20:46:00,Caesar Salad,5,2,3.5,1,5.0,3.0,4,4.0,False
V03788,C0182,Simran Varshney,34,9474557296,2026-01-01,2026-01-01 14:15:00,Caesar Salad,3,1,2.0,1,3.0,2.0,1,4.0,True
V03915,C0182,Simran Varshney,34,9474557296,2026-01-01,2026-01-01 12:47:00,Chicken Burger,3,3,3.0,2,3.0,2.0,1,1.0,False
V04148,C0182,Simran Varshney,34,9474557296,2026-01-02,2026-01-02 17:13:00,Caesar Salad,5,3,4.0,1,3.5,2.0,3,1.0,True
V04499,C0182,Simran Varshney,34,9474557296,2026-01-02,2026-01-02 11:28:00,Caesar Salad,2,1,1.5,2,3.5,2.0,3,3.0,False
V04603,C0182,Simran Varshney,34,9474557296,2026-01-03,2026-01-03 21:13:00,Caesar Salad,4,5,4.5,2,4.0,5.0,2,3.0,True
